                0            1     2     3      4      5
184   1078787.944  1068243.469  35.0  29.0   26.0  289.0
185   1087425.931  1048343.594   1.0  45.0  172.0  239.0
186   1089996.664  1048564.224   1.0  45.0  128.0   42.0
187   1074188.815  1043964.447  13.0  87.0  103.0   64.0
188   1068804.486  1050190.940  33.0   9.0  115.0   56.0
189   1068722.876  1050531.920  33.0   9.0  115.0   56.0
190   1069251.471  1049966.894  33.0   9.0  115.0  152.0
191   1069752.702  1049895.119  33.0   9.0   74.0  152.0
192   1068093.055  1049956.487  33.0   9.0  115.0   56.0
193   1067962.611  1049497.155  33.0   9.0  115.0   56.0
194   1067387.723  1050774.923  17.0   9.0  115.0   56.0
195   1067802.397  1050289.377  33.0   9.0  115.0   56.0
196   1066746.778  1051675.163  17.0  70.0   50.0  250.0
197   1080654.589  1071380.145  47.0  89.0  138.0  257.0
198   1082117.263  1071883.757  41.0  89.0   82.0  120.0
199   1079733.939  1070588.451  35.0  89.0   52.0  257.0
200   1071280.256  1048962.185  33.0  95.0   74.0  214.0
201   1072346.468  1046926.410  13.0  39.0   48.0   85.0
202   1079660.404  1069466.161  35.0  48.0   52.0  100.0
203   1080776.989  1069041.111  35.0  29.0  187.0    5.0
204   1069701.559  1048630.452  33.0   9.0   74.0  128.0
205   1070352.468  1047188.033  33.0  95.0  144.0   17.0
206   1079806.000  1068505.724  35.0  29.0  187.0  100.0
207   1079794.026  1055826.001  25.0  66.0  148.0   95.0
208   1081414.153  1071361.876  47.0  89.0   82.0  120.0
209   1079890.918  1065016.629   2.0  75.0  153.0  292.0
210   1079718.635  1065119.154   2.0  75.0  153.0  292.0
211   1078574.616  1076474.152  46.0  43.0  135.0   46.0
212   1078830.308  1076762.317  46.0  43.0  135.0   46.0
213   1078518.399  1077060.310  46.0  43.0   30.0   46.0
214   1078704.643  1077400.008  46.0  43.0   30.0   46.0
215   1079059.527  1077219.326  46.0  27.0  135.0   46.0
216   1079326.890  1077580.278  46.0  27.0  135.0   46.0
217   1082750.077  1076179.559  32.0  98.0   67.0  112.0
218   1082533.746  1077608.328  32.0  98.0   67.0   18.0
219   1082461.024  1077932.239  32.0  98.0   67.0   18.0
220   1084003.953  1077212.569  32.0  98.0  137.0   18.0
221   1081035.581  1077443.627  32.0  27.0   67.0  244.0
222   1082980.946  1077908.980  32.0  98.0   67.0   18.0
223   1075372.595  1072968.457  11.0  40.0  143.0  248.0
224   1063880.773  1075238.059  15.0  14.0    0.0  181.0
225   1072006.686  1075190.303  36.0   2.0  189.0   20.0
226   1071956.328  1075457.830  36.0   2.0  189.0   20.0
227   1071883.760  1077276.367  36.0  82.0  111.0   81.0
228   1071755.948  1078066.448  36.0  82.0  111.0   81.0
229   1071845.636  1074653.610  36.0   2.0  126.0   98.0
230   1071814.714  1075131.502  36.0   2.0  189.0   20.0
231   1071795.509  1075627.863  36.0   2.0  189.0   20.0
232   1070954.407  1076173.792  36.0  64.0  189.0  267.0
233   1070548.608  1076432.016  36.0  64.0  111.0  267.0
234   1071193.368  1076927.223  36.0  64.0  111.0  267.0
235   1071192.338  1077194.922  36.0  64.0  111.0  267.0
236   1071183.633  1077478.370  36.0  64.0  111.0   81.0
237   1064461.636  1076611.027  15.0  35.0  195.0  194.0
238   1071836.833  1077625.263  36.0  82.0  111.0   81.0
239   1071860.574  1073647.356  19.0   2.0  126.0   98.0
240   1072011.153  1073304.297  19.0   2.0  126.0   98.0
241   1071445.772  1073162.799  19.0   2.0  126.0   98.0
242   1071889.589  1072578.657  19.0  93.0   64.0  284.0
243   1071972.541  1072240.403  19.0  93.0   64.0  284.0
244   1072202.527  1072412.449  19.0  93.0   64.0  284.0
245   1072219.888  1072120.226  19.0  93.0   64.0  284.0
246   1072688.530  1071905.997  19.0  93.0   64.0  284.0
247   1064848.336  1076965.517  15.0  35.0  195.0  194.0
248   1072397.128  1073833.306  19.0   2.0  126.0   98.0
249   1072033.869  1074627.666  36.0   2.0  126.0   98.0
250   1072105.976  1070861.175  19.0  93.0   31.0  236.0
251   1072353.385  1071049.429  19.0  93.0   31.0  236.0
252   1071935.992  1075866.897  36.0   2.0  189.0   20.0
253   1083081.384  1070258.141  41.0  19.0   82.0  103.0
254   1080964.467  1071182.321  47.0  89.0  138.0  257.0
255   1081288.803  1070530.177  41.0  89.0   82.0  120.0
256   1081766.279  1072845.469  47.0  89.0  138.0  175.0
257   1080040.298  1063204.414  48.0  75.0  151.0  275.0
258   1087025.104  1062901.632  22.0  13.0  142.0  156.0
259   1087043.009  1063029.872  22.0  13.0  142.0  156.0
260   1064853.650  1077265.163  15.0  35.0  195.0  194.0
261   1086491.927  1073641.420   6.0  61.0  154.0  147.0
262   1088475.102  1063215.348  22.0  74.0  105.0   54.0
263   1088382.385  1062828.235  22.0  74.0  105.0   54.0
264   1073596.421  1071148.693  19.0  93.0  193.0  121.0
265   1088700.270  1064903.658  45.0  25.0  158.0   21.0
266   1088573.331  1064977.558  45.0  25.0  158.0   21.0
267   1089150.417  1066897.511  45.0  52.0  165.0  111.0
268   1089147.328  1064901.955  45.0  74.0  158.0   21.0
269   1087512.680  1065459.398  45.0  25.0   37.0  266.0
270   1087084.752  1066730.012  45.0  38.0  107.0   75.0
271   1087115.704  1067007.915  45.0  38.0  107.0   75.0
272   1088587.292  1068051.200  45.0  52.0  165.0  111.0
273   1086865.314  1067953.572  45.0  38.0  107.0   75.0
274   1088688.735  1068546.071  24.0  52.0   81.0  259.0
275   1089975.039  1069092.302  24.0  52.0   81.0  206.0
276   1089550.873  1069247.514  24.0  52.0   81.0  206.0
277   1090180.202  1068818.589  24.0  52.0   81.0  206.0
278   1087693.144  1064952.873  45.0  25.0   37.0   21.0
279   1088176.014  1064951.718  45.0  25.0   37.0   21.0
280   1087140.360  1070075.600  24.0   4.0    6.0   12.0
281   1090128.903  1069553.820  24.0  52.0   81.0  206.0
282   1066030.062  1073964.552  43.0  68.0   96.0  134.0
283   1085051.022  1061165.933  39.0  78.0   57.0  142.0
284   1088105.118  1065403.992  45.0  25.0   37.0   21.0
285   1085250.713  1064366.703   8.0  77.0  116.0   48.0
286   1065503.821  1074550.714  43.0  68.0  140.0  134.0
287   1085682.424  1064825.766  45.0  77.0  198.0  183.0
288   1085199.589  1065542.352  45.0  77.0  198.0  183.0
289   1084766.799  1064917.265   8.0  77.0  116.0  183.0
290   1084732.918  1065535.144   8.0  77.0  198.0  183.0
291   1084495.559  1064721.650   8.0  77.0  116.0   48.0
292   1084206.000  1064976.626   8.0  77.0  116.0   48.0
293   1083728.709  1065782.341   8.0  77.0  116.0  265.0
294   1083696.487  1064715.796   8.0  77.0  116.0   48.0
295   1082769.528  1065793.678   8.0  77.0   23.0  265.0
296   1065507.101  1075051.407  43.0  68.0  140.0  258.0
297   1084480.402  1067140.794   8.0  23.0  198.0  115.0
298   1082814.365  1066868.980   8.0  23.0   23.0  265.0
299   1065458.879  1075559.401  43.0  35.0  140.0  258.0
300   1083529.936  1069058.933  41.0  23.0  119.0  103.0
301   1082371.377  1068523.750  41.0  23.0  119.0  103.0
302   1083608.086  1069362.643  41.0  23.0  119.0  103.0
303   1084548.492  1064047.421   8.0  77.0  116.0   48.0
304   1075533.772  1065961.818   2.0  63.0   78.0  293.0
305   1075922.026  1066280.244   2.0  63.0   78.0  293.0
306   1075741.098  1066163.813   2.0  63.0   78.0  293.0
307   1065636.539  1076396.267  43.0  35.0  140.0  258.0
308   1082029.443  1067384.731   8.0  29.0   23.0    5.0
309   1071658.868  1065038.038  49.0  69.0   93.0  218.0
310   1072189.629  1064732.869  49.0  69.0   93.0   62.0
311   1074687.554  1064687.689  21.0   0.0   43.0  199.0
312   1077009.136  1064514.303   2.0   0.0  110.0  187.0
313   1076927.023  1066689.294   2.0  63.0   78.0   93.0
314   1065900.839  1077459.975  43.0  35.0  102.0    6.0
315   1066504.761  1077409.873  43.0  35.0  102.0    6.0
316   1076836.260  1067010.123   2.0  63.0   78.0   93.0
317   1077150.693  1067263.123   2.0  63.0   78.0   93.0
318   1077868.270  1067103.082   2.0  63.0   78.0  279.0
319   1077568.314  1067244.035   2.0  63.0   78.0  289.0
320   1078106.390  1066804.370   2.0  63.0   78.0  279.0
321   1077950.408  1067926.604  35.0  63.0   26.0  289.0
322   1065699.685  1075796.603  43.0  35.0  140.0  258.0
323   1077182.300  1064261.277   2.0   0.0   12.0  187.0
324   1079263.998  1062418.199  48.0  46.0  151.0  275.0
325   1079648.287  1064272.281   2.0  75.0  153.0   33.0
326   1075403.172  1064592.698  21.0   0.0  110.0   47.0
327   1076212.948  1067111.733   2.0  63.0   78.0   93.0
328   1080970.183  1063429.124   8.0  75.0   80.0  109.0
329   1081120.034  1063744.628   8.0  75.0   80.0  109.0
330   1076268.674  1067665.524   2.0  63.0   78.0   93.0
331   1086715.547  1062205.346  22.0  13.0  142.0  156.0
332   1086604.881  1062630.173  22.0  13.0  142.0  156.0
333   1066487.493  1077711.901  43.0  35.0  102.0    6.0
334   1086675.273  1063127.367  22.0  13.0  142.0  156.0
335   1086449.582  1063991.167  22.0  25.0  142.0   99.0
336   1086237.550  1064357.122  45.0  25.0   37.0   99.0
337   1086682.958  1064830.000  45.0  25.0   37.0   99.0
338   1087091.628  1064949.915  45.0  25.0   37.0   99.0
339   1087062.847  1061932.552  22.0  13.0   11.0  131.0
340   1086993.919  1062499.923  22.0  13.0  142.0  156.0
341   1086301.478  1065432.241  45.0  25.0   37.0   99.0
342   1086047.303  1066349.595  45.0  38.0  198.0  183.0
343   1086798.018  1067674.720  45.0  38.0  107.0   75.0
344   1086418.181  1067586.210  45.0  38.0  107.0   75.0
345   1086558.955  1067790.668  45.0  38.0  107.0   75.0
346   1086743.486  1068727.475  24.0  38.0  107.0  288.0
347   1086632.484  1069301.799  24.0   4.0    6.0   12.0
348   1086431.561  1069493.957  24.0   4.0    6.0   12.0
349   1073843.799  1061221.802  37.0  91.0   18.0  287.0
350   1086504.418  1070415.562  24.0   4.0    6.0   12.0
351   1087092.549  1070754.904  24.0   4.0    6.0   12.0
352   1080361.720  1065303.131   8.0  75.0  153.0  292.0
353   1089122.639  1062716.607  22.0  74.0   65.0   54.0
354   1089380.347  1063003.591  22.0  74.0   65.0  261.0
355   1089400.426  1062813.955  22.0  74.0   65.0  261.0
356   1088793.650  1062724.516  22.0  74.0   65.0   54.0
357   1089504.624  1065172.857  45.0  74.0  158.0  185.0
358   1084270.322  1068518.486  41.0  23.0  119.0  115.0
359   1070671.854  1063267.809  49.0  31.0  121.0  160.0
360   1069798.316  1062851.494  16.0  31.0    5.0   90.0
361   1079976.346  1062044.072  48.0  46.0  151.0  211.0
362   1080339.883  1061795.291  48.0   8.0  151.0  211.0
363   1076055.860  1060763.906  48.0  88.0  161.0    8.0
364   1076063.463  1060445.389  37.0  88.0  161.0  255.0
365   1075843.972  1059644.729  37.0  88.0  161.0  255.0
366   1076025.642  1059516.601  37.0  88.0  161.0  255.0
367   1087866.313  1061487.550  22.0  13.0   11.0  131.0
368   1077642.217  1063755.847  48.0   0.0   12.0  187.0
369   1077675.995  1062082.665  48.0  46.0   60.0  118.0
370   1077789.716  1059736.084  10.0  88.0   98.0  101.0
371   1076140.842  1064159.717  21.0   0.0  110.0   47.0
372   1075886.911  1064303.740  21.0   0.0  110.0   47.0
373   1075705.334  1064268.171  21.0   0.0  110.0   47.0
374   1086628.083  1065204.911  45.0  25.0   37.0   99.0
375   1086470.868  1064945.601  45.0  25.0   37.0   99.0
376   1075872.229  1062119.172  21.0   0.0  182.0    8.0
377   1086697.349  1070791.323  24.0   4.0    6.0  193.0
378   1076789.281  1062074.387  48.0   0.0   60.0    8.0
379   1086199.742  1071141.330  24.0   4.0   87.0  193.0
380   1086201.422  1071483.165  24.0   4.0   87.0  193.0
381   1086689.487  1071819.142   6.0   4.0   87.0  193.0
382   1086632.119  1072726.531   6.0  61.0   87.0  147.0
383   1086639.435  1073003.350   6.0  61.0   87.0  147.0
384   1079253.413  1062117.204  48.0  46.0  151.0  211.0
385   1079739.165  1061810.719  48.0  46.0  151.0  211.0
386   1079885.479  1062349.199  48.0  46.0  151.0  211.0
387   1080480.111  1066206.398   8.0  29.0  113.0  292.0
388   1081705.298  1062229.737  39.0   8.0  132.0  166.0
389   1086962.356  1075388.803   6.0  61.0   22.0  294.0
390   1079575.988  1064787.688   2.0  75.0  153.0   33.0
391   1079191.292  1064631.332   2.0  75.0  153.0   33.0
392   1079347.170  1065221.747   2.0  75.0  153.0   33.0
393   1085475.103  1061467.407  39.0  13.0  141.0  280.0
394   1086551.029  1061182.669  22.0  13.0  141.0    9.0
395   1086331.043  1061308.676  22.0  13.0  141.0    9.0
396   1086869.928  1061568.072  22.0  13.0  141.0  131.0
397   1080516.841  1064924.290   8.0  75.0  153.0  292.0
398   1081403.979  1065107.554   8.0  75.0   80.0   39.0
399   1068555.405  1074957.869  43.0  68.0   14.0  290.0
400   1068939.787  1074563.225  43.0  68.0   92.0  146.0
401   1081993.850  1061382.099  39.0   8.0  132.0  235.0
402   1082081.463  1061544.221  39.0   8.0  132.0  235.0
403   1087689.213  1064199.578  22.0  25.0  105.0   99.0
404   1081884.541  1060426.335  39.0   8.0    2.0  235.0
405   1081776.924  1060217.434  39.0   8.0    2.0  235.0
406   1069786.444  1074337.001  12.0   2.0   92.0  146.0
407   1081970.774  1060058.100  39.0   8.0    2.0  188.0
408   1078804.162  1063269.459  48.0  46.0   12.0  275.0
409   1086276.711  1070481.219  24.0   4.0    6.0   12.0
410   1086493.008  1070608.016  24.0   4.0    6.0   12.0
411   1084491.240  1069893.625  41.0  23.0  194.0  192.0
412   1084337.272  1059968.899  39.0  78.0   57.0  142.0
413   1084092.535  1060066.555  39.0  78.0   57.0   57.0
414   1087822.283  1061872.450  22.0  13.0   11.0  131.0
415   1087544.793  1061644.185  22.0  13.0   11.0  131.0
416   1071497.709  1074297.836  36.0   2.0  126.0   98.0
417   1071829.329  1073982.295  19.0   2.0  126.0   98.0
418   1071867.133  1074345.252  36.0   2.0  126.0   98.0
419   1084163.615  1072658.719  41.0  19.0   42.0  208.0
420   1084371.359  1071462.488  41.0  19.0  194.0   91.0
421   1085374.547  1068277.291  41.0  23.0  107.0  288.0
422   1087070.277  1072054.043   6.0   4.0   87.0  299.0
423   1065782.719  1070305.859   4.0   6.0  177.0  184.0
424   1066100.025  1070982.457   4.0   6.0  177.0  184.0
425   1086391.973  1073937.183   6.0  61.0  154.0  294.0
426   1086578.781  1074421.020   6.0  61.0  154.0  294.0
427   1065656.560  1071056.195   4.0   6.0  177.0  184.0
428   1072497.276  1064274.071  21.0  69.0   93.0   62.0
429   1073483.984  1064008.257  21.0  69.0   43.0  199.0
430   1080043.919  1066877.665   2.0  29.0  113.0  127.0
431   1065690.677  1072711.437   4.0   6.0   96.0  134.0
432   1073208.241  1062799.754  21.0  69.0  122.0  132.0
433   1073292.871  1062450.582  21.0  91.0  122.0  132.0
434   1073662.387  1062652.993  21.0  91.0  122.0  132.0
435   1061426.427  1073023.696   4.0  97.0  160.0  186.0
436   1073839.271  1062028.333  21.0  91.0   18.0  287.0
437   1073559.928  1062237.500  21.0  91.0  122.0  132.0
438   1073924.904  1062259.054  21.0  91.0  122.0  287.0
439   1075688.788  1062315.934  21.0   0.0  182.0  200.0
440   1073031.630  1061212.122  37.0  91.0   18.0  270.0
441   1073235.123  1060898.472  37.0  91.0   18.0   65.0
442   1072980.816  1060272.905  37.0  91.0   18.0   65.0
443   1072892.049  1059715.840  37.0  73.0   86.0   65.0
444   1073857.690  1059198.293  37.0  54.0   58.0   83.0
445   1072162.062  1058265.753  14.0  54.0  125.0   26.0
446   1071691.914  1057797.228  14.0  54.0  125.0   26.0
447   1071912.161  1057821.993  14.0  54.0  125.0   26.0
448   1072128.214  1060028.643  37.0  73.0   86.0  172.0
449   1072398.749  1058938.634  37.0  73.0   86.0   26.0
450   1072590.990  1058637.606  37.0  54.0  125.0   26.0
451   1072007.206  1058876.893  37.0  73.0   86.0   26.0
452   1075906.263  1062599.015  21.0   0.0  182.0  200.0
453   1076100.520  1063096.414  21.0   0.0  182.0  200.0
454   1074220.371  1061148.208  37.0  91.0   18.0  287.0
455   1071764.387  1063175.824  49.0  69.0  122.0  160.0
456   1072091.303  1063271.538  21.0  69.0  122.0   62.0
457   1072244.242  1064523.350  49.0  69.0   93.0   62.0
458   1071889.489  1064468.422  49.0  69.0   93.0   62.0
459   1071679.174  1063978.865  49.0  69.0   93.0   62.0
460   1071817.383  1061908.429  37.0  91.0  122.0  270.0
461   1072041.345  1061666.751  37.0  91.0  122.0  270.0
462   1075809.623  1061609.533  21.0  88.0  182.0    8.0
463   1075254.259  1060485.461  37.0  88.0  161.0  180.0
464   1075705.589  1059962.824  37.0  88.0  161.0  255.0
